plot_id,species,spp_code,dbh_cm,top_kill,full_kill
30,Eucalyptus regnans,EUCREG,47.4,1,1
30,Eucalyptus regnans,EUCREG,51.3,1,1
30,Eucalyptus regnans,EUCREG,51.9,0,0
30,Eucalyptus regnans,EUCREG,113.5,0,0
30,Eucalyptus regnans,EUCREG,115.5,0,0
30,Eucalyptus regnans,EUCREG,127.2,0,0
30,Nothafagus cunninghami,NOTCUN,10,1,1
30,Nothafagus cunninghami,NOTCUN,10.5,1,1
30,Nothafagus cunninghami,NOTCUN,10.8,1,1
30,Nothafagus cunninghami,NOTCUN,10.9,0,1
30,Nothafagus cunninghami,NOTCUN,11.2,1,1
30,Nothafagus cunninghami,NOTCUN,11.7,1,1
30,Nothafagus cunninghami,NOTCUN,12.5,1,1
30,Nothafagus cunninghami,NOTCUN,13.3,0,1
30,Nothafagus cunninghami,NOTCUN,13.3,1,1
30,Nothafagus cunninghami,NOTCUN,13.4,1,1
30,Nothafagus cunninghami,NOTCUN,13.4,1,1
30,Nothafagus cunninghami,NOTCUN,13.8,1,1
30,Nothafagus cunninghami,NOTCUN,14.3,1,1
30,Nothafagus cunninghami,NOTCUN,15.1,1,1
30,Nothafagus cunninghami,NOTCUN,15.3,1,1
30,Nothafagus cunninghami,NOTCUN,15.6,1,1
30,Nothafagus cunninghami,NOTCUN,15.6,1,1
30,Nothafagus cunninghami,NOTCUN,15.7,0,1
30,Nothafagus cunninghami,NOTCUN,16.1,1,1
30,Nothafagus cunninghami,NOTCUN,16.9,1,1
30,Nothafagus cunninghami,NOTCUN,18.1,1,1
30,Nothafagus cunninghami,NOTCUN,18.8,1,1
30,Nothafagus cunninghami,NOTCUN,19.2,1,1
30,Nothafagus cunninghami,NOTCUN,20.2,1,1
30,Nothafagus cunninghami,NOTCUN,20.5,1,1
30,Nothafagus cunninghami,NOTCUN,21.1,1,1
30,Nothafagus cunninghami,NOTCUN,21.1,1,1
30,Nothafagus cunninghami,NOTCUN,21.7,1,1
30,Nothafagus cunninghami,NOTCUN,21.8,1,1
30,Nothafagus cunninghami,NOTCUN,22.3,1,1
30,Nothafagus cunninghami,NOTCUN,22.6,1,1
30,Nothafagus cunninghami,NOTCUN,22.8,1,1
30,Nothafagus cunninghami,NOTCUN,23.5,1,1
30,Nothafagus cunninghami,NOTCUN,23.9,1,1
30,Nothafagus cunninghami,NOTCUN,25.3,1,1
30,Nothafagus cunninghami,NOTCUN,26.5,1,1
30,Nothafagus cunninghami,NOTCUN,26.6,1,1
30,Nothafagus cunninghami,NOTCUN,27.4,1,1
30,Nothafagus cunninghami,NOTCUN,27.5,1,1
30,Nothafagus cunninghami,NOTCUN,30.2,1,1
30,Nothafagus cunninghami,NOTCUN,30.4,1,1
30,Nothafagus cunninghami,NOTCUN,31,1,1
30,Nothafagus cunninghami,NOTCUN,31.1,0,1
30,Nothafagus cunninghami,NOTCUN,33.9,1,1
30,Nothafagus cunninghami,NOTCUN,37.6,1,1
30,Nothafagus cunninghami,NOTCUN,41.4,1,1
31,Atherosperma moschatum,ATHMOS,10.2,1,1
31,Atherosperma moschatum,ATHMOS,10.4,0,1
31,Atherosperma moschatum,ATHMOS,11,0,1
31,Atherosperma moschatum,ATHMOS,11.1,1,1
31,Atherosperma moschatum,ATHMOS,11.4,0,1
31,Atherosperma moschatum,ATHMOS,11.5,0,1
31,Atherosperma moschatum,ATHMOS,12.2,0,1
31,Atherosperma moschatum,ATHMOS,13.4,0,1
31,Atherosperma moschatum,ATHMOS,14,1,1
31,Atherosperma moschatum,ATHMOS,14.1,1,1
31,Atherosperma moschatum,ATHMOS,14.6,1,1
31,Atherosperma moschatum,ATHMOS,15.1,1,1
31,Atherosperma moschatum,ATHMOS,15.2,1,1
31,Atherosperma moschatum,ATHMOS,15.9,0,1
31,Atherosperma moschatum,ATHMOS,16.4,0,1
31,Atherosperma moschatum,ATHMOS,17.8,1,1
31,Atherosperma moschatum,ATHMOS,18.5,1,1
31,Atherosperma moschatum,ATHMOS,18.7,0,1
31,Atherosperma moschatum,ATHMOS,18.8,1,1
31,Atherosperma moschatum,ATHMOS,19.6,0,1
31,Atherosperma moschatum,ATHMOS,19.8,0,1
31,Atherosperma moschatum,ATHMOS,19.9,0,1
31,Atherosperma moschatum,ATHMOS,21.1,1,1
31,Atherosperma moschatum,ATHMOS,25.3,0,1
31,Atherosperma moschatum,ATHMOS,27.7,1,1
31,Atherosperma moschatum,ATHMOS,28.9,0,1
31,Atherosperma moschatum,ATHMOS,31.4,1,1
31,Eucalyptus regnans,EUCREG,140.8,0,0
31,Eucalyptus regnans,EUCREG,144.4,1,1
31,Nothafagus cunninghami,NOTCUN,10,0,1
31,Nothafagus cunninghami,NOTCUN,10.1,0,1
31,Nothafagus cunninghami,NOTCUN,11.4,0,1
31,Nothafagus cunninghami,NOTCUN,11.6,0,1
31,Nothafagus cunninghami,NOTCUN,12.7,1,1
31,Nothafagus cunninghami,NOTCUN,16,0,1
31,Nothafagus cunninghami,NOTCUN,16.1,1,1
31,Nothafagus cunninghami,NOTCUN,18.7,0,1
31,Nothafagus cunninghami,NOTCUN,22.2,0,1
31,Nothafagus cunninghami,NOTCUN,22.5,1,1
31,Nothafagus cunninghami,NOTCUN,33.5,0,1
31,Nothafagus cunninghami,NOTCUN,33.8,0,1
31,Nothafagus cunninghami,NOTCUN,36.9,1,1
31,Nothafagus cunninghami,NOTCUN,45.4,0,1
31,Nothafagus cunninghami,NOTCUN,47.8,0,1
31,Nothafagus cunninghami,NOTCUN,53.8,0,1
31,Nothafagus cunninghami,NOTCUN,55.8,0,1
31,Nothafagus cunninghami,NOTCUN,57.4,0,1
31,Nothafagus cunninghami,NOTCUN,62.9,0,1
31,Nothafagus cunninghami,NOTCUN,66.2,0,1
31,Nothafagus cunninghami,NOTCUN,70.9,0,1
31,Nothafagus cunninghami,NOTCUN,71.5,0,1
31,Nothafagus cunninghami,NOTCUN,74.5,1,1
31,Nothafagus cunninghami,NOTCUN,75.4,0,1
31,Nothafagus cunninghami,NOTCUN,81.2,0,1
31,Nothafagus cunninghami,NOTCUN,81.3,0,1
32,Acacia dealbata,ACADEA,18.5,1,1
32,Atherosperma moschatum,ATHMOS,10,1,1
32,Atherosperma moschatum,ATHMOS,11.5,0,0
32,Atherosperma moschatum,ATHMOS,11.5,1,1
32,Atherosperma moschatum,ATHMOS,12.3,0,0
32,Atherosperma moschatum,ATHMOS,12.3,1,1
32,Atherosperma moschatum,ATHMOS,12.9,0,0
32,Atherosperma moschatum,ATHMOS,14.4,0,0
32,Atherosperma moschatum,ATHMOS,16.2,1,1
32,Atherosperma moschatum,ATHMOS,18.6,0,0
32,Atherosperma moschatum,ATHMOS,19.5,0,0
32,Atherosperma moschatum,ATHMOS,22.5,0,0
32,Atherosperma moschatum,ATHMOS,22.5,1,1
32,Atherosperma moschatum,ATHMOS,22.9,1,1
32,Atherosperma moschatum,ATHMOS,27.3,0,0
32,Atherosperma moschatum,ATHMOS,32.5,1,1
32,Atherosperma moschatum,ATHMOS,32.6,0,1
32,Atherosperma moschatum,ATHMOS,34.3,0,0
32,Atherosperma moschatum,ATHMOS,77.4,0,1
32,Nothafagus cunninghami,NOTCUN,10.3,0,0
32,Nothafagus cunninghami,NOTCUN,10.3,0,1
32,Nothafagus cunninghami,NOTCUN,10.4,0,1
32,Nothafagus cunninghami,NOTCUN,10.5,0,0
32,Nothafagus cunninghami,NOTCUN,10.6,0,0
32,Nothafagus cunninghami,NOTCUN,10.9,0,0
32,Nothafagus cunninghami,NOTCUN,10.9,1,1
32,Nothafagus cunninghami,NOTCUN,11.1,0,0
32,Nothafagus cunninghami,NOTCUN,11.1,0,1
32,Nothafagus cunninghami,NOTCUN,11.2,0,0
32,Nothafagus cunninghami,NOTCUN,11.5,0,1
32,Nothafagus cunninghami,NOTCUN,11.7,0,1
32,Nothafagus cunninghami,NOTCUN,11.8,0,0
32,Nothafagus cunninghami,NOTCUN,11.9,0,0
32,Nothafagus cunninghami,NOTCUN,12,0,0
32,Nothafagus cunninghami,NOTCUN,12.1,0,0
32,Nothafagus cunninghami,NOTCUN,12.1,0,0
32,Nothafagus cunninghami,NOTCUN,12.2,0,1
32,Nothafagus cunninghami,NOTCUN,12.3,0,0
32,Nothafagus cunninghami,NOTCUN,12.3,0,0
32,Nothafagus cunninghami,NOTCUN,12.3,1,1
32,Nothafagus cunninghami,NOTCUN,12.6,0,0
32,Nothafagus cunninghami,NOTCUN,12.8,0,0
32,Nothafagus cunninghami,NOTCUN,13.1,0,0
32,Nothafagus cunninghami,NOTCUN,13.1,0,1
32,Nothafagus cunninghami,NOTCUN,13.6,0,0
32,Nothafagus cunninghami,NOTCUN,14,0,0
32,Nothafagus cunninghami,NOTCUN,14.3,0,0
32,Nothafagus cunninghami,NOTCUN,14.6,0,0
32,Nothafagus cunninghami,NOTCUN,15.2,1,1
32,Nothafagus cunninghami,NOTCUN,15.5,0,0
32,Nothafagus cunninghami,NOTCUN,15.6,0,0
32,Nothafagus cunninghami,NOTCUN,15.6,0,0
32,Nothafagus cunninghami,NOTCUN,16.2,0,0
32,Nothafagus cunninghami,NOTCUN,16.7,0,0
32,Nothafagus cunninghami,NOTCUN,16.7,0,0
32,Nothafagus cunninghami,NOTCUN,16.9,0,0
32,Nothafagus cunninghami,NOTCUN,18.2,0,0
32,Nothafagus cunninghami,NOTCUN,18.7,0,0
32,Nothafagus cunninghami,NOTCUN,18.8,0,0
32,Nothafagus cunninghami,NOTCUN,19.1,0,0
32,Nothafagus cunninghami,NOTCUN,19.4,0,0
32,Nothafagus cunninghami,NOTCUN,21.1,0,1
32,Nothafagus cunninghami,NOTCUN,21.5,0,0
32,Nothafagus cunninghami,NOTCUN,22.2,0,0
32,Nothafagus cunninghami,NOTCUN,22.5,0,1
32,Nothafagus cunninghami,NOTCUN,23.4,0,0
32,Nothafagus cunninghami,NOTCUN,26.7,0,0
32,Nothafagus cunninghami,NOTCUN,27.3,0,0
32,Nothafagus cunninghami,NOTCUN,27.9,0,0
32,Nothafagus cunninghami,NOTCUN,29,0,0
32,Nothafagus cunninghami,NOTCUN,29.8,0,0
32,Nothafagus cunninghami,NOTCUN,32.2,0,1
32,Nothafagus cunninghami,NOTCUN,35.9,0,0
32,Nothafagus cunninghami,NOTCUN,54.5,0,1
32,Nothafagus cunninghami,NOTCUN,83.3,0,1
32,Nothafagus cunninghami,NOTCUN,88.5,0,0
32,Nothafagus cunninghami,NOTCUN,90.6,0,1
32,Nothafagus cunninghami,NOTCUN,96.2,0,1
32,Nothafagus cunninghami,NOTCUN,101,0,1
32,Nothafagus cunninghami,NOTCUN,101.2,0,1
32,Nothafagus cunninghami,NOTCUN,125.8,0,1
32,Nothafagus cunninghami,NOTCUN,146.3,0,1
32,Nothafagus cunninghami,NOTCUN,163.5,0,1
33,Acacia dealbata,ACADEA,12.3,1,1
33,Acacia obliquinervia,ACAOBL,10,1,1
33,Acacia obliquinervia,ACAOBL,10.2,1,1
33,Acacia obliquinervia,ACAOBL,10.3,1,1
33,Acacia obliquinervia,ACAOBL,12.2,1,1
33,Acacia obliquinervia,ACAOBL,15.9,1,1
33,Acacia obliquinervia,ACAOBL,17.9,1,1
33,Acacia obliquinervia,ACAOBL,19.1,1,1
33,Acacia obliquinervia,ACAOBL,19.8,1,1
33,Eucalyptus delegatensis,EUCDEL,25.3,1,1
33,Eucalyptus delegatensis,EUCDEL,58.1,1,1
33,Eucalyptus delegatensis,EUCDEL,60.5,1,1
33,Eucalyptus delegatensis,EUCDEL,60.7,1,1
33,Eucalyptus delegatensis,EUCDEL,60.9,1,1
33,Eucalyptus delegatensis,EUCDEL,61.6,1,1
33,Eucalyptus delegatensis,EUCDEL,67.6,1,1
33,Eucalyptus delegatensis,EUCDEL,68.7,1,1
33,Eucalyptus delegatensis,EUCDEL,74,1,1
33,Eucalyptus delegatensis,EUCDEL,78,1,1
33,Eucalyptus delegatensis,EUCDEL,86.4,1,1
33,Eucalyptus delegatensis,EUCDEL,109.5,1,1
33,Eucalyptus delegatensis,EUCDEL,160.5,1,1
33,Eucalyptus radiata,EUCRAD,10.8,1,1
33,Eucalyptus radiata,EUCRAD,11.7,1,1
33,Eucalyptus radiata,EUCRAD,12.4,1,1
33,Eucalyptus radiata,EUCRAD,12.8,1,1
33,Eucalyptus radiata,EUCRAD,13.6,1,1
33,Eucalyptus radiata,EUCRAD,16.9,1,1
33,Eucalyptus radiata,EUCRAD,17.1,1,1
33,Eucalyptus radiata,EUCRAD,18.8,1,1
33,Eucalyptus radiata,EUCRAD,23.5,1,1
33,Eucalyptus radiata,EUCRAD,26.3,1,1
33,Eucalyptus radiata,EUCRAD,30.5,1,1
33,Eucalyptus radiata,EUCRAD,35.7,1,1
33,Eucalyptus radiata,EUCRAD,38.5,1,1
33,Eucalyptus radiata,EUCRAD,43.2,1,1
33,Eucalyptus radiata,EUCRAD,45.9,1,1
33,Eucalyptus radiata,EUCRAD,47.5,1,1
33,Eucalyptus radiata,EUCRAD,50.7,1,1
33,Eucalyptus radiata,EUCRAD,68.8,1,1
33,Eucalyptus radiata,EUCRAD,78.3,1,1
33,Eucalyptus radiata,EUCRAD,88.2,1,1
33,Eucalyptus radiata,EUCRAD,134.7,1,1
33,Eucalyptus radiata,EUCRAD,162.5,1,1
34,Eucalyptus dives,EUCDIV,65.8,0,0
34,Eucalyptus obliqua,EUCOBL,11.2,0,0
34,Eucalyptus obliqua,EUCOBL,14.7,0,0
34,Eucalyptus obliqua,EUCOBL,14.8,0,0
34,Eucalyptus obliqua,EUCOBL,15.2,1,1
34,Eucalyptus obliqua,EUCOBL,15.8,0,0
34,Eucalyptus obliqua,EUCOBL,19.8,0,1
34,Eucalyptus obliqua,EUCOBL,21.7,1,1
34,Eucalyptus obliqua,EUCOBL,22.5,0,0
34,Eucalyptus obliqua,EUCOBL,23.3,0,0
34,Eucalyptus obliqua,EUCOBL,31.4,0,0
34,Eucalyptus obliqua,EUCOBL,35.1,0,0
34,Eucalyptus obliqua,EUCOBL,36.5,0,0
34,Eucalyptus obliqua,EUCOBL,41.8,0,0
34,Eucalyptus obliqua,EUCOBL,41.9,0,0
34,Eucalyptus obliqua,EUCOBL,52.5,0,0
34,Eucalyptus obliqua,EUCOBL,67.5,0,0
34,Eucalyptus obliqua,EUCOBL,68.2,0,0
34,Eucalyptus obliqua,EUCOBL,93.2,0,0
34,Eucalyptus radiata,EUCRAD,10.1,0,1
34,Eucalyptus radiata,EUCRAD,10.7,0,1
34,Eucalyptus radiata,EUCRAD,10.8,0,1
34,Eucalyptus radiata,EUCRAD,10.9,0,1
34,Eucalyptus radiata,EUCRAD,11.4,0,1
34,Eucalyptus radiata,EUCRAD,11.9,1,1
34,Eucalyptus radiata,EUCRAD,12.9,0,1
34,Eucalyptus radiata,EUCRAD,13.6,1,1
34,Eucalyptus radiata,EUCRAD,15.7,1,1
34,Eucalyptus radiata,EUCRAD,16.2,1,1
34,Eucalyptus radiata,EUCRAD,16.6,0,1
34,Eucalyptus radiata,EUCRAD,17.4,1,1
34,Eucalyptus radiata,EUCRAD,19.2,0,1
34,Eucalyptus radiata,EUCRAD,19.8,0,1
34,Eucalyptus radiata,EUCRAD,21.3,0,1
34,Eucalyptus radiata,EUCRAD,21.4,0,1
34,Eucalyptus radiata,EUCRAD,21.4,0,1
34,Eucalyptus radiata,EUCRAD,25.1,0,1
34,Eucalyptus radiata,EUCRAD,25.4,0,0
34,Eucalyptus radiata,EUCRAD,25.4,0,0
34,Eucalyptus radiata,EUCRAD,25.8,0,0
34,Eucalyptus radiata,EUCRAD,26.9,0,0
34,Eucalyptus radiata,EUCRAD,48.3,1,1
34,Eucalyptus radiata,EUCRAD,52.4,0,0
34,Eucalyptus radiata,EUCRAD,59,0,1
34,Eucalyptus radiata,EUCRAD,85,0,0
35,Acacia dealbata,ACADEA,10.1,1,1
35,Acacia dealbata,ACADEA,10.7,1,1
35,Acacia dealbata,ACADEA,10.8,1,1
35,Acacia dealbata,ACADEA,11.1,1,1
35,Acacia dealbata,ACADEA,11.3,1,1
35,Acacia dealbata,ACADEA,11.8,1,1
35,Acacia dealbata,ACADEA,11.9,1,1
35,Acacia dealbata,ACADEA,11.9,1,1
35,Acacia dealbata,ACADEA,11.9,1,1
35,Acacia dealbata,ACADEA,12,1,1
35,Acacia dealbata,ACADEA,12.2,1,1
35,Acacia dealbata,ACADEA,12.4,1,1
35,Acacia dealbata,ACADEA,14.1,1,1
35,Acacia dealbata,ACADEA,14.1,1,1
35,Acacia dealbata,ACADEA,16.6,1,1
35,Acacia dealbata,ACADEA,30.6,1,1
35,Bedfordia arborescens,BEDARB,10.9,1,1
35,Bedfordia arborescens,BEDARB,11.1,1,1
35,Bedfordia arborescens,BEDARB,12.2,1,1
35,Bedfordia arborescens,BEDARB,13,1,1
35,Bedfordia arborescens,BEDARB,13.8,1,1
35,Bedfordia arborescens,BEDARB,15.2,1,1
35,Bedfordia arborescens,BEDARB,16.9,1,1
35,Eucalyptus regnans,EUCREG,11.8,1,1
35,Eucalyptus regnans,EUCREG,12.8,1,1
35,Eucalyptus regnans,EUCREG,14.9,1,1
35,Eucalyptus regnans,EUCREG,22.9,1,1
35,Eucalyptus regnans,EUCREG,25.7,1,1
35,Eucalyptus regnans,EUCREG,28.3,1,1
35,Eucalyptus regnans,EUCREG,28.4,1,1
35,Eucalyptus regnans,EUCREG,30,1,1
35,Eucalyptus regnans,EUCREG,30.1,1,1
35,Eucalyptus regnans,EUCREG,31.7,1,1
35,Eucalyptus regnans,EUCREG,31.8,1,1
35,Eucalyptus regnans,EUCREG,47.2,1,1
35,Eucalyptus regnans,EUCREG,51.4,1,1
35,Eucalyptus regnans,EUCREG,59.1,0,0
35,Eucalyptus regnans,EUCREG,64.8,0,0
35,Eucalyptus regnans,EUCREG,70.8,0,0
35,Eucalyptus regnans,EUCREG,79.9,0,0
35,Eucalyptus regnans,EUCREG,85.3,0,0
35,Eucalyptus regnans,EUCREG,85.8,0,0
35,Eucalyptus regnans,EUCREG,86.5,0,0
35,Eucalyptus regnans,EUCREG,98,0,0
35,Eucalyptus regnans,EUCREG,99.5,0,0
35,Eucalyptus regnans,EUCREG,101.3,0,0
35,Eucalyptus regnans,EUCREG,118.9,0,0
36,Eucalyptus dives,EUCDIV,13.8,0,1
36,Eucalyptus dives,EUCDIV,13.9,0,0
36,Eucalyptus dives,EUCDIV,18.8,0,1
36,Eucalyptus dives,EUCDIV,19.3,0,1
36,Eucalyptus dives,EUCDIV,19.8,0,0
36,Eucalyptus dives,EUCDIV,21.4,0,0
36,Eucalyptus dives,EUCDIV,27.2,0,0
36,Eucalyptus dives,EUCDIV,27.9,1,1
36,Eucalyptus dives,EUCDIV,28.4,0,0
36,Eucalyptus dives,EUCDIV,34.6,0,0
36,Eucalyptus dives,EUCDIV,37.3,0,0
36,Eucalyptus dives,EUCDIV,39.2,0,0
36,Eucalyptus dives,EUCDIV,43.6,0,0
36,Eucalyptus dives,EUCDIV,48.6,0,0
36,Eucalyptus dives,EUCDIV,48.7,0,0
36,Eucalyptus dives,EUCDIV,49.1,0,0
36,Eucalyptus dives,EUCDIV,50.1,0,0
36,Eucalyptus dives,EUCDIV,57.1,0,0
36,Eucalyptus dives,EUCDIV,61.9,1,1
36,Eucalyptus dives,EUCDIV,70.8,0,0
36,Eucalyptus obliqua,EUCOBL,32.8,0,0
36,Eucalyptus obliqua,EUCOBL,50.3,0,0
37,Acacia dealbata,ACADEA,16.6,1,1
37,Acacia dealbata,ACADEA,22.7,1,1
37,Acacia dealbata,ACADEA,25.7,1,1
37,Acacia dealbata,ACADEA,26.6,1,1
37,Acacia dealbata,ACADEA,30.4,1,1
37,Acacia dealbata,ACADEA,31.2,1,1
37,Acacia dealbata,ACADEA,32.6,1,1
37,Acacia dealbata,ACADEA,35,1,1
37,Acacia dealbata,ACADEA,38.8,1,1
37,Acacia dealbata,ACADEA,45.4,1,1
37,Eucalyptus regnans,EUCREG,49.2,1,1
37,Eucalyptus regnans,EUCREG,61.3,1,1
37,Eucalyptus regnans,EUCREG,70.2,1,1
37,Eucalyptus regnans,EUCREG,81.6,1,1
37,Eucalyptus regnans,EUCREG,152.5,1,1
37,Eucalyptus regnans,EUCREG,259.9,1,1
37,Lomatia fraseri,LOMFRA,10.5,0,1
37,Lomatia fraseri,LOMFRA,10.6,0,1
37,Lomatia fraseri,LOMFRA,11.2,0,1
37,Lomatia fraseri,LOMFRA,11.2,0,1
37,Lomatia fraseri,LOMFRA,11.8,1,1
37,Lomatia fraseri,LOMFRA,12.6,1,1
37,Lomatia fraseri,LOMFRA,12.8,0,1
37,Lomatia fraseri,LOMFRA,13.2,1,1
37,Nothafagus cunninghami,NOTCUN,10.3,1,1
37,Nothafagus cunninghami,NOTCUN,22.7,1,1
37,Nothafagus cunninghami,NOTCUN,23.6,1,1
37,Nothafagus cunninghami,NOTCUN,26.5,1,1
37,Nothafagus cunninghami,NOTCUN,27.8,1,1
37,Nothafagus cunninghami,NOTCUN,31.2,1,1
37,Nothafagus cunninghami,NOTCUN,34.8,1,1
37,Nothafagus cunninghami,NOTCUN,43.7,1,1
37,Nothafagus cunninghami,NOTCUN,59.5,1,1
37,Pomaderris aspera,POMASP,10.1,0,1
37,Pomaderris aspera,POMASP,10.1,1,1
37,Pomaderris aspera,POMASP,10.4,1,1
37,Pomaderris aspera,POMASP,10.8,1,1
37,Pomaderris aspera,POMASP,12,1,1
37,Pomaderris aspera,POMASP,13.2,0,1
37,Pomaderris aspera,POMASP,15.3,1,1
37,Pomaderris aspera,POMASP,16.1,0,1
38,Eucalyptus regnans,EUCREG,12.5,1,1
38,Eucalyptus regnans,EUCREG,42.1,1,1
38,Eucalyptus regnans,EUCREG,43.1,1,1
38,Eucalyptus regnans,EUCREG,49.8,1,1
38,Eucalyptus regnans,EUCREG,52.9,1,1
38,Eucalyptus regnans,EUCREG,55.5,1,1
38,Eucalyptus regnans,EUCREG,56.1,1,1
38,Eucalyptus regnans,EUCREG,60.6,1,1
38,Eucalyptus regnans,EUCREG,64.2,1,1
38,Eucalyptus regnans,EUCREG,66.6,1,1
38,Eucalyptus regnans,EUCREG,70.6,1,1
38,Lomatia fraseri,LOMFRA,12.6,0,1
38,Lomatia fraseri,LOMFRA,13.6,0,1
38,Nothafagus cunninghami,NOTCUN,12.2,1,1
38,Nothafagus cunninghami,NOTCUN,36.3,1,1
38,Nothafagus cunninghami,NOTCUN,48,1,1
38,Olearia argophylla,OLEARG,10,1,1
38,Olearia argophylla,OLEARG,10.1,0,1
38,Olearia argophylla,OLEARG,10.2,0,1
38,Olearia argophylla,OLEARG,10.2,0,1
38,Olearia argophylla,OLEARG,11.1,0,1
38,Olearia argophylla,OLEARG,11.2,0,1
38,Olearia argophylla,OLEARG,11.4,0,1
38,Olearia argophylla,OLEARG,11.4,0,1
38,Olearia argophylla,OLEARG,11.7,0,1
38,Olearia argophylla,OLEARG,11.9,0,1
38,Olearia argophylla,OLEARG,12.2,0,1
38,Olearia argophylla,OLEARG,12.2,0,1
38,Olearia argophylla,OLEARG,12.3,0,1
38,Olearia argophylla,OLEARG,12.8,0,1
38,Olearia argophylla,OLEARG,13.2,0,1
38,Olearia argophylla,OLEARG,13.9,0,1
38,Olearia argophylla,OLEARG,14.1,0,1
38,Olearia argophylla,OLEARG,14.4,0,1
38,Olearia argophylla,OLEARG,15.1,0,1
38,Pomaderris aspera,POMASP,10.1,0,1
38,Pomaderris aspera,POMASP,10.5,0,1
38,Pomaderris aspera,POMASP,10.6,1,1
38,Pomaderris aspera,POMASP,11,1,1
38,Pomaderris aspera,POMASP,11.1,0,1
38,Pomaderris aspera,POMASP,11.3,0,1
38,Pomaderris aspera,POMASP,11.3,1,1
38,Pomaderris aspera,POMASP,11.6,0,1
38,Pomaderris aspera,POMASP,11.8,0,1
38,Pomaderris aspera,POMASP,12,1,1
38,Pomaderris aspera,POMASP,12,1,1
38,Pomaderris aspera,POMASP,12.3,1,1
38,Pomaderris aspera,POMASP,12.5,0,1
38,Pomaderris aspera,POMASP,13.1,1,1
38,Pomaderris aspera,POMASP,14.1,0,1
38,Pomaderris aspera,POMASP,14.2,1,1
38,Pomaderris aspera,POMASP,14.3,1,1
38,Pomaderris aspera,POMASP,14.4,0,1
38,Pomaderris aspera,POMASP,14.8,0,1
38,Pomaderris aspera,POMASP,18.8,0,1
39,Eucalyptus delegatensis,EUCDEL,10.4,1,1
39,Eucalyptus delegatensis,EUCDEL,10.4,1,1
39,Eucalyptus delegatensis,EUCDEL,10.6,1,1
39,Eucalyptus delegatensis,EUCDEL,10.7,1,1
39,Eucalyptus delegatensis,EUCDEL,10.8,1,1
39,Eucalyptus delegatensis,EUCDEL,10.9,1,1
39,Eucalyptus delegatensis,EUCDEL,11,1,1
39,Eucalyptus delegatensis,EUCDEL,11.2,1,1
39,Eucalyptus delegatensis,EUCDEL,11.2,1,1
39,Eucalyptus delegatensis,EUCDEL,11.3,1,1
39,Eucalyptus delegatensis,EUCDEL,11.3,1,1
39,Eucalyptus delegatensis,EUCDEL,12,1,1
39,Eucalyptus delegatensis,EUCDEL,12.3,1,1
39,Eucalyptus delegatensis,EUCDEL,12.9,1,1
39,Eucalyptus delegatensis,EUCDEL,13.3,1,1
39,Eucalyptus delegatensis,EUCDEL,13.4,1,1
39,Eucalyptus delegatensis,EUCDEL,14.9,1,1
39,Eucalyptus delegatensis,EUCDEL,15,1,1
39,Eucalyptus delegatensis,EUCDEL,15.7,1,1
39,Eucalyptus delegatensis,EUCDEL,16.1,1,1
39,Eucalyptus delegatensis,EUCDEL,16.1,1,1
39,Eucalyptus delegatensis,EUCDEL,16.7,1,1
39,Eucalyptus delegatensis,EUCDEL,18.4,1,1
39,Eucalyptus delegatensis,EUCDEL,19.2,1,1
39,Eucalyptus delegatensis,EUCDEL,20.6,1,1
39,Eucalyptus delegatensis,EUCDEL,23.3,1,1
39,Eucalyptus delegatensis,EUCDEL,26.2,1,1
39,Eucalyptus delegatensis,EUCDEL,26.9,1,1
39,Eucalyptus delegatensis,EUCDEL,31.7,1,1
39,Eucalyptus delegatensis,EUCDEL,72.8,1,1
39,Eucalyptus delegatensis,EUCDEL,103.9,1,1
39,Nothafagus cunninghami,NOTCUN,10,1,1
39,Nothafagus cunninghami,NOTCUN,10.2,1,1
39,Nothafagus cunninghami,NOTCUN,10.5,1,1
39,Nothafagus cunninghami,NOTCUN,10.5,1,1
39,Nothafagus cunninghami,NOTCUN,10.6,1,1
39,Nothafagus cunninghami,NOTCUN,10.7,1,1
39,Nothafagus cunninghami,NOTCUN,10.8,1,1
39,Nothafagus cunninghami,NOTCUN,11.1,1,1
39,Nothafagus cunninghami,NOTCUN,11.1,1,1
39,Nothafagus cunninghami,NOTCUN,11.3,1,1
39,Nothafagus cunninghami,NOTCUN,11.3,1,1
39,Nothafagus cunninghami,NOTCUN,11.4,1,1
39,Nothafagus cunninghami,NOTCUN,11.5,1,1
39,Nothafagus cunninghami,NOTCUN,11.5,1,1
39,Nothafagus cunninghami,NOTCUN,11.6,1,1
39,Nothafagus cunninghami,NOTCUN,11.7,1,1
39,Nothafagus cunninghami,NOTCUN,11.7,1,1
39,Nothafagus cunninghami,NOTCUN,12.1,1,1
39,Nothafagus cunninghami,NOTCUN,12.3,1,1
39,Nothafagus cunninghami,NOTCUN,12.4,1,1
39,Nothafagus cunninghami,NOTCUN,12.4,1,1
39,Nothafagus cunninghami,NOTCUN,12.5,1,1
39,Nothafagus cunninghami,NOTCUN,12.6,1,1
39,Nothafagus cunninghami,NOTCUN,13,1,1
39,Nothafagus cunninghami,NOTCUN,13.1,1,1
39,Nothafagus cunninghami,NOTCUN,13.1,1,1
39,Nothafagus cunninghami,NOTCUN,13.1,1,1
